UNITID,EFFYLEV,LSTUDY,XFYRAC01,FYRACE01,XFYRAC02,FYRACE02,XFYRAC03,FYRACE03,XFYRAC04,FYRACE04,XFYRAC05,FYRACE05,XFYRAC06,FYRACE06,XFYRAC07,FYRACE07,XFYRAC08,FYRACE08,XFYRAC09,FYRACE09,XFYRAC10,FYRACE10,XFYRAC11,FYRACE11,XFYRAC12,FYRACE12,XFYRAC13,FYRACE13,XFYRAC14,FYRACE14,XFYRAC15,FYRACE15,XFYRAC16,FYRACE16,XFYRAC17,FYRACE17,XFYRAC18,FYRACE18,XFYRAC19,FYRACE19,XFYRAC20,FYRACE20,XFYRAC21,FYRACE21,XFYRAC22,FYRACE22,XFYRAC23,FYRACE23,XFYRAC24,FYRACE24
238980,4,  3,"R",13,"R",5,"R",11,"R",25,"Z",0,"R",5,"R",5,"R",12,"R",1,"R",6,"R",171,"R",477,"R",104,"R",276,"R",305,"R",806,"R",18,"R",36,"R",5,"R",17,"R",7,"R",648,"R",380,"R",1111
239008,1,999,"Z",0,"Z",0,"R",17,"R",16,"R",7,"R",10,"R",47,"R",78,"R",33,"R",64,"R",1692,"R",2537,"R",3,"R",19,"R",1799,"R",2724,"Z",0,"R",33,"R",17,"R",125,"R",97,"R",4229,"R",22,"R",4523
239008,2,  1,"Z",0,"Z",0,"R",17,"R",16,"R",7,"R",10,"R",47,"R",78,"R",33,"R",64,"R",1692,"R",2537,"R",3,"R",19,"R",1799,"R",2724,"Z",0,"R",33,"R",17,"R",125,"R",97,"R",4229,"R",22,"R",4523
239017,1,999,"R",58,"R",54,"R",14,"R",16,"R",3,"Z",0,"R",18,"R",20,"R",9,"R",21,"R",500,"R",611,"R",65,"R",91,"R",667,"R",813,"R",112,"R",30,"R",3,"R",38,"R",30,"R",1111,"R",156,"R",1480
239017,2,  1,"R",58,"R",54,"R",14,"R",16,"R",3,"Z",0,"R",18,"R",20,"R",9,"R",21,"R",500,"R",611,"R",65,"R",91,"R",667,"R",813,"R",112,"R",30,"R",3,"R",38,"R",30,"R",1111,"R",156,"R",1480
239071,1,999,"Z",0,"R",2,"R",4,"R",7,"R",2,"Z",0,"R",6,"R",9,"R",4,"R",5,"R",410,"R",427,"R",6,"R",5,"R",432,"R",455,"R",2,"R",11,"R",2,"R",15,"R",9,"R",837,"R",11,"R",887
239071,2,  1,"Z",0,"R",2,"R",4,"R",7,"R",1,"Z",0,"R",6,"R",9,"R",3,"R",5,"R",367,"R",418,"R",3,"R",5,"R",384,"R",446,"R",2,"R",11,"R",1,"R",15,"R",8,"R",785,"R",8,"R",830
239071,4,  3,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",43,"R",9,"R",3,"Z",0,"R",48,"R",9,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",52,"R",3,"R",57
239080,1,999,"R",16,"R",4,"R",59,"R",92,"R",8,"R",26,"R",13,"R",15,"R",22,"R",36,"R",1242,"R",2896,"R",54,"R",115,"R",1414,"R",3184,"R",20,"R",151,"R",34,"R",28,"R",58,"R",4138,"R",169,"R",4598
239080,2,  1,"R",15,"R",3,"R",43,"R",61,"R",4,"R",17,"R",9,"R",11,"R",14,"R",24,"R",596,"R",1631,"R",24,"R",51,"R",705,"R",1798,"R",18,"R",104,"R",21,"R",20,"R",38,"R",2227,"R",75,"R",2503
239080,4,  3,"R",1,"R",1,"R",16,"R",31,"R",4,"R",9,"R",4,"R",4,"R",8,"R",12,"R",646,"R",1265,"R",30,"R",64,"R",709,"R",1386,"R",2,"R",47,"R",13,"R",8,"R",20,"R",1911,"R",94,"R",2095
239105,1,999,"R",338,"R",200,"R",215,"R",377,"R",23,"R",22,"R",234,"R",269,"R",238,"R",281,"R",4692,"R",5399,"R",103,"R",94,"R",5843,"R",6642,"R",538,"R",592,"R",45,"R",503,"R",519,"R",10091,"R",197,"R",12485
239105,2,  1,"R",133,"R",70,"R",181,"R",292,"R",12,"R",13,"R",157,"R",198,"R",192,"R",214,"R",3183,"R",3759,"R",24,"R",26,"R",3882,"R",4572,"R",203,"R",473,"R",25,"R",355,"R",406,"R",6942,"R",50,"R",8454
239105,3,  2,"R",2,"R",2,"R",11,"R",16,"R",5,"R",2,"R",25,"R",20,"R",17,"R",20,"R",509,"R",402,"R",4,"R",1,"R",573,"R",463,"R",4,"R",27,"R",7,"R",45,"R",37,"R",911,"R",5,"R",1036
239105,4,  3,"R",203,"R",128,"R",23,"R",69,"R",6,"R",7,"R",52,"R",51,"R",29,"R",47,"R",1000,"R",1238,"R",75,"R",67,"R",1388,"R",1607,"R",331,"R",92,"R",13,"R",103,"R",76,"R",2238,"R",142,"R",2995
239132,1,999,"Z",0,"Z",0,"R",1,"R",26,"R",1,"R",4,"R",1,"R",8,"R",1,"R",12,"R",8,"R",200,"Z",0,"R",1,"R",12,"R",251,"Z",0,"R",27,"R",5,"R",9,"R",13,"R",208,"R",1,"R",263
239132,2,  1,"Z",0,"Z",0,"R",1,"R",26,"R",1,"R",4,"R",1,"R",8,"R",1,"R",12,"R",8,"R",200,"Z",0,"R",1,"R",12,"R",251,"Z",0,"R",27,"R",5,"R",9,"R",13,"R",208,"R",1,"R",263
239169,1,999,"R",45,"R",59,"R",13,"R",18,"R",8,"R",5,"R",68,"R",51,"R",10,"R",22,"R",559,"R",414,"R",30,"R",23,"R",733,"R",592,"R",104,"R",31,"R",13,"R",119,"R",32,"R",973,"R",53,"R",1325
239169,3,  2,"R",3,"R",5,"R",7,"R",16,"R",6,"R",5,"R",68,"R",49,"R",7,"R",19,"R",351,"R",259,"R",11,"R",5,"R",453,"R",358,"R",8,"R",23,"R",11,"R",117,"R",26,"R",610,"R",16,"R",811
239169,4,  3,"R",42,"R",54,"R",6,"R",2,"R",2,"Z",0,"Z",0,"R",2,"R",3,"R",3,"R",208,"R",155,"R",19,"R",18,"R",280,"R",234,"R",96,"R",8,"R",2,"R",2,"R",6,"R",363,"R",37,"R",514
239187,1,999,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",21,"Z",0,"Z",0,"Z",0,"R",21,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",21,"Z",0,"R",21
239187,2,  1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",21,"Z",0,"Z",0,"Z",0,"R",21,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",21,"Z",0,"R",21
239220,1,999,"Z",0,"Z",0,"R",21,"R",14,"R",12,"R",23,"R",30,"R",37,"R",22,"R",35,"R",1763,"R",2577,"R",27,"R",42,"R",1875,"R",2728,"Z",0,"R",35,"R",35,"R",67,"R",57,"R",4340,"R",69,"R",4603
239220,2,  1,"Z",0,"Z",0,"R",21,"R",14,"R",12,"R",23,"R",30,"R",37,"R",22,"R",35,"R",1763,"R",2577,"R",27,"R",42,"R",1875,"R",2728,"Z",0,"R",35,"R",35,"R",67,"R",57,"R",4340,"R",69,"R",4603
239248,1,999,"Z",0,"Z",0,"R",1912,"R",4376,"R",101,"R",197,"R",419,"R",562,"R",877,"R",1303,"R",7455,"R",8734,"R",408,"R",298,"R",11172,"R",15470,"Z",0,"R",6288,"R",298,"R",981,"R",2180,"R",16189,"R",706,"R",26642
239248,2,  1,"Z",0,"Z",0,"R",1912,"R",4376,"R",101,"R",197,"R",419,"R",562,"R",877,"R",1303,"R",7455,"R",8734,"R",408,"R",298,"R",11172,"R",15470,"Z",0,"R",6288,"R",298,"R",981,"R",2180,"R",16189,"R",706,"R",26642
239309,1,999,"R",14,"R",21,"R",13,"R",7,"R",3,"R",3,"R",13,"R",12,"R",25,"R",19,"Z",0,"R",273,"R",257,"Z",0,"R",325,"R",335,"R",35,"R",20,"R",6,"R",25,"R",44,"R",273,"R",257,"R",660
239309,2,  1,"R",14,"R",21,"R",13,"R",7,"R",3,"R",3,"R",13,"R",12,"R",25,"R",19,"Z",0,"R",273,"R",257,"Z",0,"R",325,"R",335,"R",35,"R",20,"R",6,"R",25,"R",44,"R",273,"R",257,"R",660
239318,1,999,"R",46,"R",9,"R",66,"R",42,"R",14,"Z",0,"R",63,"R",8,"R",49,"R",17,"R",1634,"R",330,"R",195,"R",57,"R",2067,"R",463,"R",55,"R",108,"R",14,"R",71,"R",66,"R",1964,"R",252,"R",2530
239318,2,  1,"R",38,"R",7,"R",59,"R",37,"R",14,"Z",0,"R",62,"R",6,"R",46,"R",16,"R",1445,"R",288,"R",167,"R",45,"R",1831,"R",399,"R",45,"R",96,"R",14,"R",68,"R",62,"R",1733,"R",212,"R",2230
239318,4,  3,"R",8,"R",2,"R",7,"R",5,"Z",0,"Z",0,"R",1,"R",2,"R",3,"R",1,"R",189,"R",42,"R",28,"R",12,"R",236,"R",64,"R",10,"R",12,"Z",0,"R",3,"R",4,"R",231,"R",40,"R",300
239372,1,999,"Z",0,"Z",0,"R",591,"R",77,"R",55,"R",42,"R",55,"R",55,"R",183,"R",183,"R",5490,"R",5914,"R",769,"R",331,"R",7143,"R",6602,"Z",0,"R",668,"R",97,"R",110,"R",366,"R",11404,"R",1100,"R",13745
239372,2,  1,"Z",0,"Z",0,"R",591,"R",77,"R",55,"R",42,"R",55,"R",55,"R",183,"R",183,"R",5490,"R",5914,"R",769,"R",331,"R",7143,"R",6602,"Z",0,"R",668,"R",97,"R",110,"R",366,"R",11404,"R",1100,"R",13745
239390,1,999,"Z",0,"R",16,"R",6,"R",325,"R",1,"R",14,"R",2,"R",69,"R",16,"R",96,"R",15,"R",1550,"R",6,"R",117,"R",46,"R",2187,"R",16,"R",331,"R",15,"R",71,"R",112,"R",1565,"R",123,"R",2233
239390,2,  1,"Z",0,"R",16,"R",4,"R",306,"R",1,"R",14,"R",2,"R",67,"R",14,"R",92,"Z",0,"R",1248,"Z",0,"R",6,"R",21,"R",1749,"R",16,"R",310,"R",15,"R",69,"R",106,"R",1248,"R",6,"R",1770
239390,4,  3,"Z",0,"Z",0,"R",2,"R",19,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"R",4,"R",15,"R",302,"R",6,"R",111,"R",25,"R",438,"Z",0,"R",21,"Z",0,"R",2,"R",6,"R",317,"R",117,"R",463
239424,1,999,"R",3,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",52,"R",14,"Z",0,"Z",0,"R",56,"R",16,"R",3,"R",2,"Z",0,"R",1,"Z",0,"R",66,"Z",0,"R",72
239424,3,  2,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",36,"R",10,"Z",0,"Z",0,"R",37,"R",10,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",46,"Z",0,"R",47
239424,4,  3,"R",3,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",16,"R",4,"Z",0,"Z",0,"R",19,"R",6,"R",3,"R",1,"Z",0,"R",1,"Z",0,"R",20,"Z",0,"R",25
239442,1,999,"Z",0,"Z",0,"R",2,"Z",0,"R",44,"R",92,"R",2,"R",7,"R",7,"R",17,"R",667,"R",1170,"Z",0,"R",1,"R",722,"R",1287,"Z",0,"R",2,"R",136,"R",9,"R",24,"R",1837,"R",1,"R",2009
239442,2,  1,"Z",0,"Z",0,"R",2,"Z",0,"R",44,"R",92,"R",2,"R",7,"R",7,"R",17,"R",667,"R",1170,"Z",0,"R",1,"R",722,"R",1287,"Z",0,"R",2,"R",136,"R",9,"R",24,"R",1837,"R",1,"R",2009
239460,1,999,"R",10,"R",6,"R",20,"R",12,"R",23,"R",42,"R",55,"R",83,"R",22,"R",29,"R",2128,"R",3309,"R",12,"R",15,"R",2270,"R",3496,"R",16,"R",32,"R",65,"R",138,"R",51,"R",5437,"R",27,"R",5766
239460,2,  1,"R",10,"R",6,"R",20,"R",12,"R",23,"R",42,"R",55,"R",83,"R",22,"R",29,"R",2128,"R",3309,"R",12,"R",15,"R",2270,"R",3496,"R",16,"R",32,"R",65,"R",138,"R",51,"R",5437,"R",27,"R",5766
239488,1,999,"Z",0,"Z",0,"R",94,"R",135,"R",175,"R",293,"R",134,"R",166,"R",136,"R",180,"R",8004,"R",9699,"R",39,"R",37,"R",8582,"R",10510,"Z",0,"R",229,"R",468,"R",300,"R",316,"R",17703,"R",76,"R",19092
239488,2,  1,"Z",0,"Z",0,"R",94,"R",135,"R",175,"R",293,"R",134,"R",166,"R",136,"R",180,"R",8004,"R",9699,"R",39,"R",37,"R",8582,"R",10510,"Z",0,"R",229,"R",468,"R",300,"R",316,"R",17703,"R",76,"R",19092
239503,1,999,"R",11,"R",9,"R",3,"Z",0,"R",1,"Z",0,"R",3,"R",4,"R",2,"R",2,"R",321,"R",344,"Z",0,"Z",0,"R",341,"R",359,"R",20,"R",3,"R",1,"R",7,"R",4,"R",665,"Z",0,"R",700
239503,2,  1,"R",7,"R",9,"R",3,"Z",0,"R",1,"Z",0,"R",3,"R",4,"R",1,"R",2,"R",271,"R",321,"Z",0,"Z",0,"R",286,"R",336,"R",16,"R",3,"R",1,"R",7,"R",3,"R",592,"Z",0,"R",622
239503,4,  3,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",50,"R",23,"Z",0,"Z",0,"R",55,"R",23,"R",4,"Z",0,"Z",0,"Z",0,"R",1,"R",73,"Z",0,"R",78
239512,1,999,"R",9,"R",1,"R",5,"R",8,"R",11,"R",19,"R",2,"R",7,"R",7,"R",11,"R",349,"R",545,"R",18,"R",26,"R",401,"R",617,"R",10,"R",13,"R",30,"R",9,"R",18,"R",894,"R",44,"R",1018
239512,2,  1,"R",9,"R",1,"R",5,"R",8,"R",11,"R",17,"R",2,"R",7,"R",7,"R",10,"R",304,"R",420,"R",12,"R",13,"R",350,"R",476,"R",10,"R",13,"R",28,"R",9,"R",17,"R",724,"R",25,"R",826
239512,4,  3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",1,"R",45,"R",125,"R",6,"R",13,"R",51,"R",141,"Z",0,"Z",0,"R",2,"Z",0,"R",1,"R",170,"R",19,"R",192
239628,1,999,"R",8,"R",7,"R",16,"R",11,"R",4,"R",5,"R",8,"R",9,"R",14,"R",15,"R",418,"R",425,"R",25,"R",29,"R",493,"R",501,"R",15,"R",27,"R",9,"R",17,"R",29,"R",843,"R",54,"R",994
239628,2,  1,"R",8,"R",7,"R",16,"R",11,"R",4,"R",5,"R",8,"R",9,"R",14,"R",15,"R",418,"R",425,"R",25,"R",29,"R",493,"R",501,"R",15,"R",27,"R",9,"R",17,"R",29,"R",843,"R",54,"R",994
239637,1,999,"R",10,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",4,"Z",0,"R",83,"R",11,"Z",0,"Z",0,"R",100,"R",11,"R",10,"R",1,"Z",0,"R",2,"R",4,"R",94,"Z",0,"R",111
239637,3,  2,"R",9,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",3,"Z",0,"R",59,"Z",0,"Z",0,"Z",0,"R",74,"Z",0,"R",9,"R",1,"Z",0,"R",2,"R",3,"R",59,"Z",0,"R",74
239637,4,  3,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",24,"R",11,"Z",0,"Z",0,"R",26,"R",11,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"R",35,"Z",0,"R",37
239716,1,999,"R",36,"R",25,"R",9,"R",7,"R",9,"R",14,"R",9,"R",20,"R",16,"R",24,"R",831,"R",1164,"R",21,"R",38,"R",931,"R",1292,"R",61,"R",16,"R",23,"R",29,"R",40,"R",1995,"R",59,"R",2223
239716,2,  1,"R",35,"R",25,"R",9,"R",7,"R",9,"R",14,"R",9,"R",18,"R",14,"R",23,"R",801,"R",1108,"R",15,"R",22,"R",892,"R",1217,"R",60,"R",16,"R",23,"R",27,"R",37,"R",1909,"R",37,"R",2109
239716,4,  3,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"R",1,"R",30,"R",56,"R",6,"R",16,"R",39,"R",75,"R",1,"Z",0,"Z",0,"R",2,"R",3,"R",86,"R",22,"R",114
239725,1,999,"Z",0,"Z",0,"R",1,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"R",77,"R",2,"R",12,"R",4,"R",94,"Z",0,"R",5,"Z",0,"Z",0,"R",1,"R",78,"R",14,"R",98
239725,2,  1,"Z",0,"Z",0,"R",1,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"R",77,"R",2,"R",12,"R",4,"R",94,"Z",0,"R",5,"Z",0,"Z",0,"R",1,"R",78,"R",14,"R",98
239743,1,999,"R",1,"R",2,"R",2,"R",2,"R",8,"R",34,"R",2,"R",6,"R",3,"R",11,"R",481,"R",1198,"Z",0,"Z",0,"R",497,"R",1253,"R",3,"R",4,"R",42,"R",8,"R",14,"R",1679,"Z",0,"R",1750
239743,2,  1,"Z",0,"R",1,"R",1,"R",1,"R",7,"R",24,"R",1,"R",3,"R",1,"R",4,"R",250,"R",586,"Z",0,"Z",0,"R",260,"R",619,"R",1,"R",2,"R",31,"R",4,"R",5,"R",836,"Z",0,"R",879
239743,4,  3,"R",1,"R",1,"R",1,"R",1,"R",1,"R",10,"R",1,"R",3,"R",2,"R",7,"R",231,"R",612,"Z",0,"Z",0,"R",237,"R",634,"R",2,"R",2,"R",11,"R",4,"R",9,"R",843,"Z",0,"R",871
239877,1,999,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",3,"Z",0,"R",4,"Z",0,"R",1,"Z",0,"R",67,"Z",0,"Z",0,"R",1,"R",75,"Z",0,"R",1,"R",3,"R",4,"R",1,"R",67,"Z",0,"R",76
239877,2,  1,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",3,"Z",0,"R",4,"Z",0,"R",1,"Z",0,"R",67,"Z",0,"Z",0,"R",1,"R",75,"Z",0,"R",1,"R",3,"R",4,"R",1,"R",67,"Z",0,"R",76
239910,1,999,"Z",0,"Z",0,"R",84,"R",10,"R",9,"R",4,"R",17,"R",10,"R",35,"R",1,"R",1622,"R",1947,"R",5,"Z",0,"R",1772,"R",1972,"Z",0,"R",94,"R",13,"R",27,"R",36,"R",3569,"R",5,"R",3744
239910,2,  1,"Z",0,"Z",0,"R",84,"R",10,"R",9,"R",4,"R",17,"R",10,"R",35,"R",1,"R",1622,"R",1947,"R",5,"Z",0,"R",1772,"R",1972,"Z",0,"R",94,"R",13,"R",27,"R",36,"R",3569,"R",5,"R",3744
239929,1,999,"Z",0,"Z",0,"R",76,"R",611,"Z",0,"R",6,"R",1,"R",10,"R",3,"R",42,"R",37,"R",201,"R",8,"R",32,"R",125,"R",902,"Z",0,"R",687,"R",6,"R",11,"R",45,"R",238,"R",40,"R",1027
239929,2,  1,"Z",0,"Z",0,"R",76,"R",611,"Z",0,"R",6,"R",1,"R",10,"R",3,"R",42,"R",37,"R",201,"R",8,"R",32,"R",125,"R",902,"Z",0,"R",687,"R",6,"R",11,"R",45,"R",238,"R",40,"R",1027
240055,1,999,"R",23,"R",26,"R",95,"R",107,"R",58,"R",65,"R",223,"R",232,"R",143,"R",175,"R",6521,"R",8470,"Z",0,"Z",0,"R",7063,"R",9075,"R",49,"R",202,"R",123,"R",455,"R",318,"R",14991,"Z",0,"R",16138
240055,2,  1,"R",23,"R",26,"R",95,"R",107,"R",58,"R",65,"R",223,"R",232,"R",143,"R",175,"R",6521,"R",8470,"Z",0,"Z",0,"R",7063,"R",9075,"R",49,"R",202,"R",123,"R",455,"R",318,"R",14991,"Z",0,"R",16138
240107,1,999,"R",18,"R",10,"R",16,"R",44,"R",9,"R",26,"R",16,"R",44,"R",18,"R",59,"R",1887,"R",7021,"R",587,"R",2025,"R",2551,"R",9229,"R",28,"R",60,"R",35,"R",60,"R",77,"R",8908,"R",2612,"R",11780
240107,2,  1,"R",17,"R",10,"R",10,"R",17,"R",1,"R",8,"R",10,"R",26,"R",7,"R",19,"R",482,"R",1368,"R",17,"R",32,"R",544,"R",1480,"R",27,"R",27,"R",9,"R",36,"R",26,"R",1850,"R",49,"R",2024
240107,4,  3,"R",1,"Z",0,"R",6,"R",27,"R",8,"R",18,"R",6,"R",18,"R",11,"R",40,"R",1405,"R",5653,"R",570,"R",1993,"R",2007,"R",7749,"R",1,"R",33,"R",26,"R",24,"R",51,"R",7058,"R",2563,"R",9756
240116,1,999,"Z",0,"Z",0,"R",71,"R",28,"R",22,"R",32,"R",64,"R",83,"R",32,"R",33,"R",2521,"R",3718,"R",130,"R",76,"R",2840,"R",3970,"Z",0,"R",99,"R",54,"R",147,"R",65,"R",6239,"R",206,"R",6810
240116,2,  1,"Z",0,"Z",0,"R",71,"R",28,"R",22,"R",32,"R",64,"R",83,"R",32,"R",33,"R",2521,"R",3718,"R",130,"R",76,"R",2840,"R",3970,"Z",0,"R",99,"R",54,"R",147,"R",65,"R",6239,"R",206,"R",6810
240125,1,999,"Z",0,"Z",0,"R",225,"R",447,"R",30,"R",33,"R",99,"R",131,"R",225,"R",265,"R",5070,"R",5007,"R",189,"R",136,"R",5838,"R",6019,"Z",0,"R",672,"R",63,"R",230,"R",490,"R",10077,"R",325,"R",11857
240125,2,  1,"Z",0,"Z",0,"R",225,"R",447,"R",30,"R",33,"R",99,"R",131,"R",225,"R",265,"R",5070,"R",5007,"R",189,"R",136,"R",5838,"R",6019,"Z",0,"R",672,"R",63,"R",230,"R",490,"R",10077,"R",325,"R",11857
240170,1,999,"Z",0,"Z",0,"R",69,"R",74,"R",49,"R",62,"R",89,"R",132,"R",30,"R",54,"R",2600,"R",3715,"R",193,"R",171,"R",3030,"R",4208,"Z",0,"R",143,"R",111,"R",221,"R",84,"R",6315,"R",364,"R",7238
240170,2,  1,"Z",0,"Z",0,"R",69,"R",74,"R",49,"R",62,"R",89,"R",132,"R",30,"R",54,"R",2600,"R",3715,"R",193,"R",171,"R",3030,"R",4208,"Z",0,"R",143,"R",111,"R",221,"R",84,"R",6315,"R",364,"R",7238
240189,1,999,"R",73,"R",100,"R",237,"R",277,"R",31,"R",33,"R",132,"R",149,"R",147,"R",163,"R",5108,"R",6056,"Z",0,"Z",0,"R",5728,"R",6778,"R",173,"R",514,"R",64,"R",281,"R",310,"R",11164,"Z",0,"R",12506
240189,2,  1,"R",41,"R",65,"R",211,"R",241,"R",28,"R",30,"R",117,"R",130,"R",125,"R",131,"R",4428,"R",4775,"Z",0,"Z",0,"R",4950,"R",5372,"R",106,"R",452,"R",58,"R",247,"R",256,"R",9203,"Z",0,"R",10322
240189,4,  3,"R",32,"R",35,"R",26,"R",36,"R",3,"R",3,"R",15,"R",19,"R",22,"R",32,"R",680,"R",1281,"Z",0,"Z",0,"R",778,"R",1406,"R",67,"R",62,"R",6,"R",34,"R",54,"R",1961,"Z",0,"R",2184
240198,1,999,"Z",0,"Z",0,"R",7,"R",16,"R",60,"R",95,"R",9,"R",30,"R",18,"R",19,"R",2018,"R",3212,"R",98,"R",104,"R",2210,"R",3476,"Z",0,"R",23,"R",155,"R",39,"R",37,"R",5230,"R",202,"R",5686
240198,2,  1,"Z",0,"Z",0,"R",7,"R",16,"R",60,"R",95,"R",9,"R",30,"R",18,"R",19,"R",2018,"R",3212,"R",98,"R",104,"R",2210,"R",3476,"Z",0,"R",23,"R",155,"R",39,"R",37,"R",5230,"R",202,"R",5686
240213,1,999,"Z",0,"Z",0,"R",1,"R",4,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",10,"R",46,"Z",0,"Z",0,"R",12,"R",50,"Z",0,"R",5,"Z",0,"R",1,"Z",0,"R",56,"Z",0,"R",62
240213,4,  3,"Z",0,"Z",0,"R",1,"R",4,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",10,"R",46,"Z",0,"Z",0,"R",12,"R",50,"Z",0,"R",5,"Z",0,"R",1,"Z",0,"R",56,"Z",0,"R",62
240240,1,999,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",126,"Z",0,"Z",0,"R",2,"R",131,"Z",0,"R",2,"R",3,"Z",0,"Z",0,"R",128,"Z",0,"R",133
240240,2,  1,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",126,"Z",0,"Z",0,"R",2,"R",131,"Z",0,"R",2,"R",3,"Z",0,"Z",0,"R",128,"Z",0,"R",133
240268,1,999,"R",74,"R",86,"R",39,"R",26,"R",25,"R",47,"R",127,"R",180,"R",40,"R",61,"R",4528,"R",6845,"Z",0,"Z",0,"R",4833,"R",7245,"R",160,"R",65,"R",72,"R",307,"R",101,"R",11373,"Z",0,"R",12078
240268,2,  1,"R",61,"R",77,"R",36,"R",21,"R",23,"R",44,"R",118,"R",175,"R",38,"R",57,"R",4284,"R",6229,"Z",0,"Z",0,"R",4560,"R",6603,"R",138,"R",57,"R",67,"R",293,"R",95,"R",10513,"Z",0,"R",11163
240268,4,  3,"R",13,"R",9,"R",3,"R",5,"R",2,"R",3,"R",9,"R",5,"R",2,"R",4,"R",244,"R",616,"Z",0,"Z",0,"R",273,"R",642,"R",22,"R",8,"R",5,"R",14,"R",6,"R",860,"Z",0,"R",915
240277,1,999,"R",42,"R",32,"R",32,"R",30,"R",31,"R",106,"R",62,"R",101,"R",29,"R",53,"R",2043,"R",4270,"Z",0,"Z",0,"R",2239,"R",4592,"R",74,"R",62,"R",137,"R",163,"R",82,"R",6313,"Z",0,"R",6831
240277,2,  1,"R",39,"R",30,"R",30,"R",25,"R",29,"R",93,"R",61,"R",99,"R",29,"R",50,"R",1899,"R",3836,"Z",0,"Z",0,"R",2087,"R",4133,"R",69,"R",55,"R",122,"R",160,"R",79,"R",5735,"Z",0,"R",6220
240277,4,  3,"R",3,"R",2,"R",2,"R",5,"R",2,"R",13,"R",1,"R",2,"Z",0,"R",3,"R",144,"R",434,"Z",0,"Z",0,"R",152,"R",459,"R",5,"R",7,"R",15,"R",3,"R",3,"R",578,"Z",0,"R",611
240329,1,999,"R",130,"R",96,"R",46,"R",38,"R",29,"R",43,"R",140,"R",141,"R",71,"R",72,"R",3934,"R",6457,"Z",0,"Z",0,"R",4350,"R",6847,"R",226,"R",84,"R",72,"R",281,"R",143,"R",10391,"Z",0,"R",11197
240329,2,  1,"R",97,"R",76,"R",43,"R",27,"R",26,"R",42,"R",132,"R",129,"R",65,"R",60,"R",3345,"R",4987,"Z",0,"Z",0,"R",3708,"R",5321,"R",173,"R",70,"R",68,"R",261,"R",125,"R",8332,"Z",0,"R",9029
240329,4,  3,"R",33,"R",20,"R",3,"R",11,"R",3,"R",1,"R",8,"R",12,"R",6,"R",12,"R",589,"R",1470,"Z",0,"Z",0,"R",642,"R",1526,"R",53,"R",14,"R",4,"R",20,"R",18,"R",2059,"Z",0,"R",2168
240338,1,999,"R",2,"R",9,"R",3,"R",7,"Z",0,"R",2,"R",1,"R",4,"R",7,"R",3,"R",271,"R",442,"R",4,"R",3,"R",288,"R",470,"R",11,"R",10,"R",2,"R",5,"R",10,"R",713,"R",7,"R",758
